amount,amount_to_avg_ratio,amount_to_max_ratio,is_new_beneficiary,beneficiary_age_days,beneficiary_verified,txn_hour,is_unusual_hour,txn_frequency_24h,txn_velocity_1h,user_avg_amount,user_median_amount,user_max_amount,user_total_txns,user_typical_ben_count,user_txn_freq_per_week,days_since_last_txn,is_new_device,device_trusted,recent_password_change,recent_sim_swap,recent_email_change,recent_pin_change,account_events_48h,recent_beneficiary_additions_24h,hive_recipient_flagged,hive_signal_severity,hive_hours_since_alert,hive_scam_category_match,recipient_suspicious_neighbor_count,is_fraud
251.45,0.23,0.06,0,140,1,16,0,0,3,1073.5,457.3,4305.56,148,10,3.2,9,0,1,1,0,0,0,1,0,0,0,-1,0,2,0
73574.82,26.17,11.99,0,6,0,18,0,2,0,2811.81,1145.25,6134.9,107,3,6.7,13,0,1,0,0,0,0,0,3,1,2,12,1,6,1
515.34,0.77,0.16,0,175,1,20,0,4,3,670.17,616.11,3194.04,33,7,2.3,10,0,1,0,1,0,0,1,0,0,0,-1,0,1,0
175.52,0.11,0.02,0,230,1,1,0,3,2,1600.77,888.66,7824.22,243,20,5.0,8,0,1,0,0,0,0,0,2,0,0,-1,0,2,0
70861.92,28.35,10.22,1,0,0,8,0,3,1,2499.3,376.21,6932.29,72,13,3.8,2,1,1,0,0,0,0,2,1,0,0,-1,0,2,1
59183.38,35.63,14.18,1,0,0,5,0,3,3,1661.21,921.46,4172.47,188,10,4.7,7,1,1,1,0,0,0,0,2,0,0,-1,0,0,1
1058.44,0.64,0.29,0,277,1,8,0,2,1,1657.85,175.87,3647.29,173,7,1.8,5,1,0,0,0,0,0,0,1,0,0,-1,0,1,0
2105.58,0.52,0.13,0,10,0,20,0,1,3,4084.67,488.46,15846.85,142,15,3.8,2,0,1,0,0,0,1,0,1,0,0,-1,0,0,0
149.84,0.13,0.03,0,259,1,13,0,5,0,1146.63,673.76,4744.65,142,7,5.6,9,1,0,0,0,0,0,1,1,0,0,-1,0,2,0
115714.97,20.67,1.11,0,369,1,12,0,0,3,5597.69,181.4,104143.47,298,2,6.7,11,0,1,0,0,0,0,0,1,0,0,-1,0,2,0
287.8,0.2,0.04,1,263,1,23,0,0,3,1404.38,508.15,6886.4,175,18,6.4,4,0,1,0,0,0,0,1,0,0,0,-1,0,1,0
16202.93,5.45,1.31,1,71,1,1,0,1,1,2972.81,568.83,12345.13,9,20,7.6,2,0,0,0,0,0,0,0,2,0,0,-1,0,1,0
72269.62,12.7,1.11,0,648,1,1,0,2,2,5691.77,2914.03,65042.66,178,2,5.2,1,0,1,0,0,0,0,2,1,0,0,-1,0,0,0
22947.64,4.63,0.98,1,57,1,21,0,5,3,4959.33,1954.82,23446.81,128,6,8.0,6,1,1,0,0,0,0,2,0,0,0,-1,0,1,0
52962.93,32.3,12.76,0,14,0,12,0,0,1,1639.7,556.65,4151.64,118,16,3.7,12,0,0,1,0,1,0,1,2,1,3,41,0,5,1
22342.8,6.84,2.02,1,61,1,20,0,0,3,3264.72,330.21,11073.85,120,2,7.8,9,1,1,0,0,0,0,1,1,0,0,-1,0,1,0
17880.07,9.49,3.9,1,0,0,12,0,4,2,1884.3,951.47,4588.1,191,5,6.2,14,0,1,0,0,0,0,1,3,0,0,-1,0,1,1
26664.33,8.08,2.12,1,61,0,11,0,5,1,3301.31,306.96,12585.05,92,15,7.5,8,0,0,0,0,0,0,0,2,0,0,-1,0,1,0
353.44,0.77,0.16,0,149,1,6,0,0,0,458.54,425.02,2154.0,181,19,7.8,5,1,0,0,0,0,0,1,2,0,0,-1,0,0,0
12675.65,3.05,1.12,0,88,0,4,1,0,1,4158.94,1522.15,11303.97,42,15,5.3,12,0,0,0,0,0,0,2,0,0,0,-1,0,1,0
9236.12,4.82,1.58,0,63,0,5,0,2,0,1915.59,173.98,5835.13,238,18,7.9,5,1,0,0,0,0,0,2,0,0,0,-1,0,1,0
22746.07,9.7,3.78,0,9,0,5,0,4,0,2343.98,495.48,6010.54,235,5,5.0,11,0,1,0,0,0,0,2,2,1,2,59,1,5,1
68196.56,8.33,1.11,0,503,1,1,0,4,0,8190.34,365.51,61376.9,162,8,2.4,2,0,1,0,0,0,0,2,1,0,0,-1,0,2,0
22250.84,8.36,2.71,0,37,0,19,0,4,1,2660.3,312.91,8215.63,216,17,7.3,2,0,0,0,0,0,0,2,1,0,0,-1,0,1,0
15320.33,4.16,2.01,1,3,0,13,0,2,0,3679.99,262.1,7639.22,34,11,3.7,6,0,1,0,0,0,0,1,3,1,2,37,1,2,1
595.12,0.93,0.23,0,61,1,5,0,0,0,637.88,2087.87,2571.0,75,8,3.8,5,1,0,0,0,0,0,0,1,0,0,-1,0,0,0
39474.24,11.42,3.72,0,7,0,4,0,2,2,3456.41,1076.82,10601.28,127,8,5.3,3,0,1,0,0,0,0,2,3,1,3,11,0,1,1
17490.27,15.15,6.14,0,56,1,5,0,0,0,1154.63,236.73,2848.42,78,14,0.6,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0
415.38,0.29,0.07,0,267,0,22,0,3,3,1442.24,1596.46,5899.57,72,16,5.4,5,0,0,0,0,1,0,1,1,0,0,-1,0,1,0
539.12,0.28,0.06,0,232,0,14,1,1,1,1954.65,215.44,9346.58,198,5,5.4,2,0,0,0,0,0,0,0,0,0,0,-1,0,1,0
84878.7,5.16,1.11,0,631,1,2,0,2,3,16446.46,174.06,76390.83,195,14,2.1,11,0,1,1,0,0,0,2,2,0,0,-1,0,2,0
490.98,0.3,0.11,0,164,1,1,1,5,2,1641.6,705.13,4574.15,79,18,7.8,4,0,0,0,0,0,0,2,2,0,0,-1,0,1,0
60100.0,26.86,14.09,1,0,0,22,0,4,0,2237.65,245.91,4265.46,72,20,6.3,1,0,1,1,0,0,0,2,1,0,0,-1,0,1,1
2753.09,1.1,0.29,1,41,1,3,0,0,0,2504.33,693.1,9478.86,140,20,5.9,1,1,1,0,0,0,0,0,2,0,0,-1,0,1,0
2200.14,1.44,0.48,0,216,0,9,0,3,1,1523.79,350.48,4553.9,86,6,5.6,3,0,1,0,0,0,0,0,2,0,0,-1,0,1,0
334.98,0.17,0.05,0,26,1,6,0,0,3,1975.07,880.47,7164.49,23,2,6.1,10,0,0,0,0,0,1,1,1,0,0,-1,0,2,0
25125.4,8.96,4.16,0,65,0,22,0,3,2,2803.49,228.86,6034.19,9,3,2.4,13,1,1,0,0,0,1,0,2,0,0,-1,0,0,0
362.38,0.27,0.05,0,358,1,0,0,5,3,1328.49,370.32,6624.98,137,20,3.0,8,0,0,1,0,0,0,0,2,0,0,-1,0,1,0
23288.09,12.29,3.25,1,1,0,17,0,0,2,1894.73,441.66,7165.37,58,9,1.8,8,0,1,0,0,0,0,1,0,1,3,39,1,1,1
33340.46,1.33,0.44,0,389,1,16,0,2,1,24977.2,151.58,74931.59,55,19,6.1,14,0,0,0,0,0,0,2,1,0,0,-1,0,1,0
252.86,0.4,0.18,0,51,1,0,1,2,0,634.17,549.8,1413.35,244,4,6.5,3,0,1,0,0,0,0,1,1,0,0,-1,0,2,0
916.48,2.61,1.08,0,352,1,1,0,5,2,351.17,762.95,847.17,250,17,5.5,1,0,1,0,0,0,0,1,1,0,0,-1,0,0,0
256.69,0.8,0.18,0,98,1,7,1,1,0,321.21,1163.77,1443.27,183,6,3.3,0,1,1,1,0,0,0,2,0,0,0,-1,0,1,0
14936.32,16.99,5.95,0,52,0,19,0,0,1,879.19,213.94,2511.96,75,11,3.1,10,1,1,0,0,0,0,2,1,0,0,-1,0,0,0
132.6,0.07,0.02,0,30,1,6,0,3,3,1905.78,389.71,6951.95,161,3,4.3,11,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
165.73,0.15,0.05,1,13,1,5,0,2,0,1108.9,674.58,3285.31,177,11,6.4,6,0,1,0,0,0,0,2,0,0,0,-1,0,1,0
245.01,0.16,0.07,1,32,1,17,0,3,0,1568.42,571.18,3645.4,109,14,7.6,8,0,0,0,0,0,1,2,0,0,0,-1,0,2,0
146.28,0.4,0.09,1,311,1,6,0,2,2,366.77,1642.4,1709.77,245,10,4.6,6,0,1,1,0,0,0,2,0,0,0,-1,0,0,0
29840.01,1.34,0.45,0,285,1,10,0,2,3,22340.98,261.68,67022.95,270,12,1.7,12,0,1,0,0,1,0,1,1,0,0,-1,0,0,0
327.42,0.33,0.07,0,137,1,19,0,4,3,994.95,361.08,4802.92,234,5,0.7,14,0,1,0,0,0,0,0,0,0,0,-1,0,1,0
1333.3,3.53,1.49,0,303,0,12,0,4,3,378.05,632.48,895.22,66,8,6.6,8,0,1,0,0,0,1,2,2,0,0,-1,0,1,0
112019.98,5.18,1.11,0,661,1,19,0,5,0,21634.99,1593.59,100817.98,180,10,1.1,2,0,1,0,0,0,1,0,1,0,0,-1,0,2,0
78594.52,38.67,14.44,1,0,0,7,0,3,0,2032.61,322.64,5444.71,122,11,7.3,2,0,1,0,0,0,0,0,4,0,0,-1,0,1,1
8618.63,4.19,1.11,0,77,1,22,0,4,0,2059.06,703.73,7746.5,166,3,3.4,12,1,0,0,0,0,0,1,1,0,0,-1,0,0,0
15147.44,3.42,0.85,0,62,0,16,0,1,0,4429.92,558.46,17761.86,187,20,1.9,5,0,0,0,0,0,0,1,1,0,0,-1,0,0,0
94149.78,49.83,13.82,1,7,0,6,1,2,1,1889.5,261.58,6812.33,97,7,1.3,7,0,1,0,0,0,0,1,2,1,3,58,1,3,1
152.1,0.08,0.03,0,62,0,11,0,1,0,1965.91,181.85,5196.54,177,2,6.6,11,0,1,0,1,0,1,2,2,0,0,-1,0,2,0
207.65,0.25,0.11,0,84,1,2,1,0,0,831.16,203.84,1920.65,193,13,6.6,8,0,1,0,0,0,0,2,1,0,0,-1,0,2,0
424.83,1.29,0.45,0,128,1,23,0,1,2,329.49,2803.89,934.02,156,20,3.3,8,0,1,0,0,0,1,0,2,0,0,-1,0,1,0
68682.51,155.34,71.74,1,12,0,11,1,5,2,442.15,621.94,957.35,123,9,6.7,11,0,0,0,0,0,0,2,1,1,4,46,0,5,1
2521.25,2.32,0.52,0,44,1,18,0,2,0,1087.01,1138.63,4831.13,224,10,1.8,13,0,1,0,0,0,0,1,1,0,0,-1,0,1,0
13247.83,6.04,1.94,1,24,1,6,0,4,3,2192.54,956.37,6812.8,165,17,3.3,2,0,0,0,0,0,0,0,1,0,0,-1,0,0,0
130.19,0.33,0.15,0,280,0,9,0,3,1,394.86,1049.96,852.76,83,4,3.1,2,0,1,0,0,0,0,1,2,0,0,-1,0,2,0
157.25,0.33,0.09,0,320,1,12,0,3,0,483.84,501.99,1813.71,243,15,6.3,3,0,0,0,0,0,0,1,0,0,0,-1,0,2,0
110280.06,4.57,1.11,0,74,1,7,0,1,3,24133.73,301.56,99252.05,144,8,2.7,5,1,1,0,0,0,0,0,1,0,0,-1,0,1,0
83995.38,35.44,16.86,0,5,0,19,0,0,2,2370.07,374.14,4981.29,94,20,2.5,4,0,0,0,0,0,0,2,1,1,4,5,1,1,1
132967.01,13.84,1.11,0,98,1,2,0,0,1,9606.48,770.8,119670.31,71,6,6.4,4,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
109204.22,4.51,1.11,0,501,1,17,0,3,0,24188.24,435.54,98283.8,106,11,1.5,2,0,1,0,0,0,0,2,0,0,0,-1,0,2,0
90909.67,4.82,1.11,0,132,1,17,0,1,3,18845.6,912.2,81818.7,74,4,6.6,5,0,0,0,0,0,0,2,2,0,0,-1,0,1,0
47204.08,2.51,0.84,0,217,1,22,0,5,3,18841.4,151.54,56524.21,71,19,7.3,13,0,1,1,0,0,0,0,0,0,0,-1,0,2,0
6945.71,1.84,0.88,1,12,0,9,0,4,0,3780.92,493.33,7934.08,112,17,3.5,2,1,0,1,0,0,0,1,0,1,3,31,0,1,1
310.34,0.24,0.06,1,70,1,13,0,2,3,1286.95,469.95,5235.58,97,9,2.4,13,0,0,0,0,0,0,1,1,0,0,-1,0,2,0
139509.8,6.05,1.11,0,439,1,3,0,2,0,23050.95,2448.7,125558.82,115,18,6.7,10,0,1,0,0,0,1,0,2,0,0,-1,0,2,0
387.58,0.23,0.07,0,44,1,11,0,1,3,1662.02,794.51,5693.74,204,4,6.8,8,0,1,0,0,0,0,2,2,0,0,-1,0,2,0
60746.71,3.87,1.11,0,93,1,17,0,0,1,15688.81,413.64,54672.04,205,19,5.3,6,1,1,0,0,0,0,1,2,0,0,-1,0,2,0
808.93,0.42,0.08,0,73,1,17,0,4,3,1938.11,793.01,9518.97,202,7,5.7,2,0,0,0,0,0,0,1,1,0,0,-1,0,2,0
12721.44,0.61,0.2,0,575,1,17,0,2,3,20831.46,760.73,62494.37,67,14,4.2,11,1,1,0,0,0,0,2,2,0,0,-1,0,2,0
666.94,0.81,0.36,0,297,1,22,0,3,2,820.48,553.44,1875.0,57,7,2.8,2,0,0,0,0,0,0,0,2,0,0,-1,0,1,0
610.59,1.24,0.3,1,295,1,19,0,1,1,491.71,154.81,2064.29,49,5,5.1,11,1,0,0,0,1,0,0,1,0,0,-1,0,1,0
2815.61,3.66,1.67,0,133,1,1,0,5,2,769.19,815.01,1683.78,23,18,1.4,10,0,0,0,0,0,0,1,2,0,0,-1,0,2,0
62668.62,25.74,9.13,0,7,0,19,0,1,1,2434.85,1528.36,6866.63,158,12,1.1,4,0,0,0,0,1,0,2,1,1,3,50,1,4,1
1513.49,1.45,0.32,0,69,1,16,0,1,0,1047.21,1206.49,4740.29,139,17,7.1,2,0,1,0,0,0,0,2,1,0,0,-1,0,2,0
2549.48,1.35,0.32,0,17,1,23,0,5,2,1885.14,335.13,7993.33,9,20,4.4,1,0,1,1,0,0,0,0,1,0,0,-1,0,2,0
501.97,0.51,0.14,0,132,1,2,0,5,1,984.79,505.68,3566.55,126,16,5.0,5,0,1,1,0,0,0,0,0,0,0,-1,0,2,0
1932.58,1.14,0.34,0,99,1,22,0,2,0,1701.43,850.57,5685.82,140,5,4.8,12,1,1,0,0,0,0,1,1,0,0,-1,0,1,0
88946.93,32.78,11.0,0,9,0,5,0,5,3,2713.19,412.97,8082.85,43,19,5.1,1,0,1,0,0,0,0,0,3,1,4,3,1,2,1
309.98,0.23,0.07,0,72,1,9,0,0,1,1345.92,2952.08,4660.96,67,9,7.9,7,0,0,1,0,0,0,2,2,0,0,-1,0,1,0
12165.23,3.36,1.37,0,71,0,10,0,3,1,3615.74,637.67,8853.9,66,18,5.5,1,1,0,0,0,0,0,1,1,0,0,-1,0,1,0
18463.86,8.4,2.89,0,72,1,12,1,4,0,2197.15,1244.45,6393.88,30,9,7.3,3,0,1,0,0,1,0,2,2,0,0,-1,0,0,0
28299.54,40.68,11.14,0,14,0,23,0,4,1,695.74,900.1,2540.27,20,3,1.3,12,0,1,0,0,0,0,2,0,1,3,45,1,2,1
26635.77,9.26,3.13,0,38,1,8,0,3,1,2876.02,406.07,8511.42,146,11,1.2,1,1,0,0,1,0,0,2,0,0,0,-1,0,0,0
397.38,0.27,0.09,0,88,1,6,0,2,1,1473.46,440.43,4472.65,214,11,1.9,13,0,0,0,0,0,0,0,1,0,0,-1,0,1,0
29884.89,12.59,4.36,0,15,0,18,0,1,0,2373.89,705.87,6852.66,178,4,5.3,7,0,1,1,0,0,0,2,2,0,0,-1,0,0,0
9482.93,3.02,0.86,0,88,1,0,0,4,3,3144.63,387.3,10968.97,201,19,7.7,3,1,1,0,0,0,1,0,1,0,0,-1,0,1,0
315.46,0.29,0.12,0,83,1,15,0,1,2,1103.47,1102.35,2700.13,78,3,1.8,11,0,0,0,0,0,0,0,0,0,0,-1,0,2,0
795.69,1.04,0.21,0,294,1,6,0,1,0,766.05,448.27,3755.54,110,19,5.8,14,0,1,0,0,0,1,1,2,0,0,-1,0,2,0
3024.22,2.6,0.63,0,9,1,2,0,4,2,1163.81,494.8,4813.68,63,13,7.8,2,0,1,0,0,0,0,0,1,0,0,-1,0,2,0
18423.03,8.14,1.84,1,2,1,17,1,0,2,2262.66,1810.78,10019.34,75,2,3.0,2,0,0,0,0,1,0,1,0,0,0,-1,0,1,0
55946.83,17.52,4.77,1,1,0,0,0,3,0,3193.45,1128.16,11724.73,13,18,6.0,14,1,0,0,0,0,0,2,0,1,4,36,1,2,1
34463.41,57.1,23.36,1,0,0,2,1,3,3,603.59,383.37,1475.4,248,9,3.3,12,1,0,1,0,1,0,2,2,0,0,-1,0,1,1
500.64,0.3,0.09,0,132,1,19,0,0,2,1686.13,802.69,5500.29,143,7,7.8,7,0,0,0,0,0,0,0,0,0,0,-1,0,1,0
106252.22,6.98,1.11,0,637,1,5,0,1,3,15228.07,1736.44,95627.0,266,8,3.8,7,0,0,0,0,0,0,1,0,0,0,-1,0,2,0
113678.84,13.56,1.11,0,360,1,2,0,4,2,8384.81,241.81,102310.96,250,4,7.5,9,0,1,0,0,0,0,1,1,0,0,-1,0,2,0
1863.72,2.17,0.88,1,69,1,17,1,1,3,857.14,306.16,2120.05,70,6,5.6,3,1,1,0,0,0,0,0,2,0,0,-1,0,1,0
107351.89,7.82,1.11,0,320,1,1,1,2,0,13723.43,4770.2,96616.7,74,13,4.7,0,0,1,0,0,0,0,1,1,0,0,-1,0,1,0
14502.01,3.47,1.56,0,88,0,19,0,3,0,4180.4,525.56,9291.37,73,2,1.4,5,0,0,0,0,0,0,0,0,0,0,-1,0,1,0
819.26,0.42,0.09,0,133,1,18,0,3,0,1954.64,486.54,9318.03,221,7,2.2,10,0,1,0,0,0,0,2,0,0,0,-1,0,0,0
34742.1,19.81,7.47,0,13,0,8,0,2,2,1754.19,146.26,4648.4,126,4,6.6,4,0,1,0,0,0,1,2,1,1,4,40,1,1,1
312.32,0.62,0.23,0,205,1,12,0,0,2,499.8,3469.01,1339.7,232,7,4.2,6,0,0,1,0,0,0,2,0,0,0,-1,0,0,0
653.3,0.84,0.37,0,142,1,20,0,4,1,781.84,362.44,1756.79,207,14,0.7,7,0,1,0,0,0,0,0,2,0,0,-1,0,2,0
3880.11,1.1,0.24,1,88,1,2,1,1,0,3541.87,532.1,16005.04,190,4,3.4,13,0,0,0,0,0,0,2,1,0,0,-1,0,1,0
1039.13,0.71,0.17,0,263,1,4,1,0,3,1465.93,3408.38,5978.33,21,12,0.8,2,0,1,0,0,0,0,2,1,0,0,-1,0,1,0
753.61,0.57,0.13,0,97,1,18,0,4,3,1322.59,675.39,5656.02,141,20,2.9,0,0,1,0,0,0,0,0,2,0,0,-1,0,0,0
14900.65,6.66,3.13,1,0,0,15,0,6,4,2238.59,1001.21,4766.97,108,9,5.2,4,1,0,1,0,1,0,3,1,0,0,-1,0,2,1
20793.44,25.58,14.07,1,0,0,13,0,5,3,812.82,315.93,1477.49,51,9,0.8,11,0,0,0,1,0,0,1,3,0,0,-1,0,1,1
92770.72,4.53,1.11,0,423,1,19,0,3,3,20458.37,1014.09,83493.65,103,14,2.2,1,0,0,0,0,1,0,2,0,0,0,-1,0,2,0
8205.61,4.13,1.55,1,0,0,11,0,4,4,1984.48,231.75,5291.05,233,10,3.2,11,1,0,1,0,0,0,4,3,0,0,-1,0,2,1
195.67,0.32,0.08,0,253,1,23,0,5,2,611.4,387.02,2572.78,123,5,6.1,12,0,1,0,0,0,0,1,0,0,0,-1,0,0,0
39027.66,25.61,8.66,1,0,0,13,0,5,0,1524.05,1509.03,4505.03,224,18,2.5,6,0,1,0,0,0,0,0,4,0,0,-1,0,1,1
128271.95,8.82,1.11,0,75,1,16,0,4,0,14540.65,811.3,115444.76,98,2,4.0,7,0,0,0,0,0,1,2,0,0,0,-1,0,0,0
4938.02,2.13,0.55,0,10,0,1,0,4,2,2322.05,559.87,8945.65,159,15,7.9,12,1,1,0,0,0,1,2,0,1,2,53,0,3,1
1518.69,1.7,0.42,0,53,0,0,0,4,2,892.48,1329.7,3619.55,74,17,4.7,7,0,1,0,0,0,0,2,0,0,0,-1,0,2,0
1668.69,3.23,0.83,1,146,0,2,0,3,2,516.89,1049.5,2016.96,190,6,7.4,13,0,0,0,0,0,0,0,2,0,0,-1,0,0,0
10870.59,2.39,0.72,0,6,0,1,0,3,2,4551.93,937.89,15039.76,77,3,5.2,6,0,1,0,0,0,0,0,0,0,0,-1,0,0,0
10822.13,3.81,1.69,0,83,1,23,1,1,3,2838.27,184.38,6406.31,212,18,7.1,7,0,1,0,0,0,0,2,0,0,0,-1,0,0,0
542.11,1.71,0.35,1,362,1,23,0,3,1,316.5,199.81,1566.63,188,17,3.6,8,0,1,1,0,0,0,0,0,0,0,-1,0,0,0
43224.45,16.0,4.75,1,12,0,9,0,5,0,2701.21,1465.81,9091.12,103,19,5.1,11,0,1,0,0,0,0,1,0,1,2,22,1,5,1
52316.11,17.82,4.78,0,2,0,6,0,4,2,2935.06,702.93,10947.54,212,8,3.8,11,0,0,0,0,1,0,0,1,1,4,23,1,5,1
52840.62,27.86,8.05,0,12,0,11,0,5,0,1896.34,642.92,6565.3,14,9,4.3,10,0,1,0,0,0,0,2,3,1,4,6,1,6,1
12305.04,2.97,1.3,0,66,1,12,0,5,1,4138.0,1453.17,9477.26,61,4,1.4,4,0,0,0,0,0,0,0,1,0,0,-1,0,0,0
62196.04,63.01,21.41,1,11,0,18,0,4,2,987.08,462.88,2905.16,212,12,1.7,13,0,1,0,0,0,0,2,0,1,2,39,1,4,1
74.98,0.07,0.03,0,50,1,15,0,1,0,1022.75,981.3,2685.59,221,15,2.0,11,1,1,0,0,0,0,1,1,0,0,-1,0,2,0
96.28,0.05,0.01,0,89,1,17,0,5,0,1795.72,228.37,8259.84,196,12,4.4,0,0,0,0,1,0,0,1,2,0,0,-1,0,1,0
25691.09,11.16,2.3,0,90,1,1,0,1,2,2302.29,147.37,11174.05,129,10,6.7,11,0,0,0,0,0,0,2,1,0,0,-1,0,0,0
232.8,0.65,0.3,1,177,1,23,0,3,0,359.26,432.11,781.37,84,12,4.2,1,1,1,0,0,0,0,2,1,0,0,-1,0,0,0
183.44,0.16,0.06,1,164,1,10,0,0,2,1165.47,278.61,3062.52,234,3,3.2,10,0,1,0,0,0,0,1,2,0,0,-1,0,1,0
15118.46,7.3,3.46,1,0,0,4,0,7,4,2070.85,867.75,4366.0,161,2,2.8,6,1,0,1,1,0,1,5,4,0,0,-1,0,1,1
39042.25,79.81,23.75,0,12,0,11,0,5,2,489.18,450.33,1643.97,22,3,5.0,5,0,1,0,0,0,0,0,2,1,3,21,1,2,1
18906.45,3.99,0.9,0,83,1,2,0,5,1,4739.5,2489.11,20939.67,93,20,2.0,12,1,0,0,0,0,0,2,1,0,0,-1,0,0,0
407.77,1.13,0.28,0,97,1,14,0,0,2,362.17,1730.68,1458.36,207,20,7.7,5,1,0,0,0,0,0,2,1,0,0,-1,0,0,0
8329.51,2.93,0.68,0,3,0,0,0,3,1,2845.76,1074.1,12272.4,140,16,1.4,12,1,0,0,0,0,0,1,1,0,0,-1,0,1,0
29221.59,20.54,7.03,0,10,0,17,0,1,2,1422.33,361.79,4154.33,125,17,2.2,5,0,1,0,0,0,0,1,0,1,2,22,1,6,1
71397.5,71.82,18.52,0,14,0,22,0,1,0,994.11,656.05,3855.3,22,7,1.2,12,0,1,0,0,0,0,2,0,1,3,1,0,6,1
128983.71,7.15,1.11,0,627,1,12,0,3,2,18029.24,2571.57,116085.34,221,12,4.1,9,0,1,0,0,0,0,1,1,0,0,-1,0,2,0
9774.5,4.08,2.01,0,1,1,6,0,4,2,2393.4,542.24,4869.54,244,16,6.7,3,1,1,0,0,0,0,0,1,0,0,-1,0,0,0
14668.78,7.29,2.52,1,0,0,6,1,5,4,2011.88,441.18,5812.81,49,5,6.3,1,1,0,1,1,0,0,3,3,0,0,-1,0,1,1
107259.72,10.67,1.11,0,253,1,10,0,3,2,10049.39,1081.67,96533.75,55,7,6.4,9,0,1,0,0,0,0,0,1,0,0,-1,0,1,0
1099.54,0.6,0.19,1,135,1,11,0,2,2,1846.64,145.69,5870.34,250,3,6.8,10,0,1,0,0,0,0,2,2,0,0,-1,0,2,0
47335.86,24.99,9.82,0,3,0,21,1,3,1,1893.89,899.38,4819.84,77,20,4.4,8,0,0,0,0,0,0,2,1,1,4,36,1,5,1
20407.46,5.68,2.7,0,57,1,19,0,3,1,3595.46,574.89,7564.07,241,18,2.1,4,1,1,0,0,0,1,1,2,0,0,-1,0,0,0
15091.19,8.09,3.93,1,0,0,4,0,5,4,1866.44,334.35,3844.32,32,7,0.6,1,1,0,1,1,1,0,5,1,0,0,-1,0,1,1
111832.35,4.8,1.11,0,411,1,16,0,3,1,23304.98,381.85,100649.12,202,14,1.8,9,0,1,0,0,0,0,0,0,0,0,-1,0,2,0
24474.69,10.33,2.48,0,18,1,12,1,5,2,2370.43,509.46,9877.55,188,18,2.5,5,0,0,0,0,0,0,0,1,0,0,-1,0,1,0
46365.53,2.29,0.76,0,209,1,9,0,3,0,20230.09,320.24,60690.28,281,10,3.0,4,0,1,1,0,0,0,0,2,0,0,-1,0,1,0
592.26,0.3,0.14,0,287,1,10,0,1,1,1959.83,1328.68,4264.09,220,11,4.5,4,0,1,0,0,0,0,1,2,0,0,-1,0,1,0
74619.58,7.15,1.11,0,185,1,2,0,2,2,10429.22,2784.92,67157.62,214,10,4.9,5,0,1,0,0,0,0,2,1,0,0,-1,0,2,0
9321.43,8.01,2.13,0,2,0,8,0,0,1,1163.02,536.7,4366.92,225,8,2.8,12,1,0,1,0,0,0,1,1,1,4,53,0,6,1
32130.96,14.42,6.33,1,0,0,15,0,1,3,2228.84,356.93,5076.48,66,4,1.7,8,1,1,0,0,1,0,0,1,0,0,-1,0,1,1
13593.8,1.42,0.47,0,232,1,12,0,3,1,9540.95,212.4,28622.85,287,18,3.2,14,0,1,0,0,0,0,0,2,0,0,-1,0,0,0
348.38,0.27,0.07,0,113,1,10,0,0,2,1276.77,657.79,4803.77,66,5,3.5,7,0,1,0,0,0,0,1,2,0,0,-1,0,0,0
11878.9,0.64,0.21,0,571,1,17,0,5,1,18585.57,725.39,55756.71,271,2,7.3,6,0,1,0,0,0,0,0,1,0,0,-1,0,0,0
2499.48,1.87,0.55,0,143,1,5,1,2,2,1333.77,491.71,4530.68,245,13,0.9,4,0,0,0,0,0,0,0,2,0,0,-1,0,2,0
28053.2,11.77,2.51,1,65,1,10,0,5,2,2382.51,146.62,11172.84,168,12,6.1,10,0,0,0,0,0,0,2,0,0,0,-1,0,1,0
349.72,0.23,0.06,0,178,1,2,0,5,3,1519.96,857.25,5398.98,173,9,1.6,12,1,0,0,0,0,0,2,2,0,0,-1,0,0,0
76415.38,22.96,7.17,1,6,0,15,1,4,3,3327.83,469.92,10653.9,158,7,0.8,11,1,1,1,0,0,0,0,3,1,4,56,1,5,1
20816.26,11.07,4.05,1,0,0,6,0,5,2,1880.23,1279.56,5133.85,93,19,3.5,6,0,0,0,0,0,0,1,1,0,0,-1,0,1,1
831.73,0.61,0.16,0,247,1,3,0,2,1,1359.64,4959.8,5076.57,109,2,7.4,7,0,0,0,0,0,0,1,1,0,0,-1,0,2,0
17722.0,16.42,6.31,1,60,0,13,0,3,0,1079.41,618.21,2809.36,130,17,0.6,7,1,0,0,0,0,0,1,1,0,0,-1,0,1,0
19834.37,32.29,13.39,0,3,0,6,0,4,0,614.19,1875.22,1481.47,44,3,5.3,1,1,0,0,0,0,0,0,1,1,4,20,0,6,1
1414.04,1.49,0.46,0,26,0,15,0,0,1,950.15,600.77,3102.65,45,12,6.1,10,0,1,0,0,0,0,0,2,0,0,-1,0,2,0
343.52,0.48,0.16,0,321,1,14,0,0,3,719.65,418.1,2126.66,129,5,5.3,6,0,1,0,0,0,0,2,1,0,0,-1,0,2,0
22743.72,10.87,3.46,1,69,0,17,0,2,3,2092.7,1185.26,6579.68,214,10,3.2,14,1,1,0,0,0,0,0,0,0,0,-1,0,0,0
